Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ConnectionsForm.Designer.cs,90,12,P:System.Windows.Forms.ListView.FullRowSelect,,,,,this.list.FullRowSelect = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ConnectionsForm.Designer.cs,89,12,T:System.Windows.Forms.ContextMenuStrip,,,,,this.list.ContextMenuStrip = this.contextMenuStrip1;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ConnectionsForm.Designer.cs,89,12,T:System.Windows.Forms.ListView,,,,,this.list.ContextMenuStrip = this.contextMenuStrip1;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ConnectionsForm.Designer.cs,89,12,T:System.Windows.Forms.ContextMenuStrip,,,,,this.list.ContextMenuStrip = this.contextMenuStrip1;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ConnectionsForm.Designer.cs,89,12,P:System.Windows.Forms.Control.ContextMenuStrip,,,,,this.list.ContextMenuStrip = this.contextMenuStrip1;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ConnectionsForm.Designer.cs,78,12,T:System.Windows.Forms.ColumnHeader,,,,,"this.list.Columns.AddRange(new System.Windows.Forms.ColumnHeader[] {              this.columnHeader1,              this.columnHeader10,              this.columnHeader2,              this.columnHeader3,              this.columnHeader4,              this.columnHeader5,              this.columnHeader6,              this.columnHeader7,              this.columnHeader8,              this.columnHeader9});"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ConnectionsForm.Designer.cs,78,12,T:System.Windows.Forms.ColumnHeader,,,,,"this.list.Columns.AddRange(new System.Windows.Forms.ColumnHeader[] {              this.columnHeader1,              this.columnHeader10,              this.columnHeader2,              this.columnHeader3,              this.columnHeader4,              this.columnHeader5,              this.columnHeader6,              this.columnHeader7,              this.columnHeader8,              this.columnHeader9});"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ConnectionsForm.Designer.cs,78,12,T:System.Windows.Forms.ColumnHeader,,,,,"this.list.Columns.AddRange(new System.Windows.Forms.ColumnHeader[] {              this.columnHeader1,              this.columnHeader10,              this.columnHeader2,              this.columnHeader3,              this.columnHeader4,              this.columnHeader5,              this.columnHeader6,              this.columnHeader7,              this.columnHeader8,              this.columnHeader9});"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ConnectionsForm.Designer.cs,78,12,T:System.Windows.Forms.ColumnHeader,,,,,"this.list.Columns.AddRange(new System.Windows.Forms.ColumnHeader[] {              this.columnHeader1,              this.columnHeader10,              this.columnHeader2,              this.columnHeader3,              this.columnHeader4,              this.columnHeader5,              this.columnHeader6,              this.columnHeader7,              this.columnHeader8,              this.columnHeader9});"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ConnectionsForm.Designer.cs,78,12,T:System.Windows.Forms.ColumnHeader,,,,,"this.list.Columns.AddRange(new System.Windows.Forms.ColumnHeader[] {              this.columnHeader1,              this.columnHeader10,              this.columnHeader2,              this.columnHeader3,              this.columnHeader4,              this.columnHeader5,              this.columnHeader6,              this.columnHeader7,              this.columnHeader8,              this.columnHeader9});"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ConnectionsForm.Designer.cs,78,12,T:System.Windows.Forms.ColumnHeader,,,,,"this.list.Columns.AddRange(new System.Windows.Forms.ColumnHeader[] {              this.columnHeader1,              this.columnHeader10,              this.columnHeader2,              this.columnHeader3,              this.columnHeader4,              this.columnHeader5,              this.columnHeader6,              this.columnHeader7,              this.columnHeader8,              this.columnHeader9});"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ConnectionsForm.Designer.cs,78,12,T:System.Windows.Forms.ColumnHeader,,,,,"this.list.Columns.AddRange(new System.Windows.Forms.ColumnHeader[] {              this.columnHeader1,              this.columnHeader10,              this.columnHeader2,              this.columnHeader3,              this.columnHeader4,              this.columnHeader5,              this.columnHeader6,              this.columnHeader7,              this.columnHeader8,              this.columnHeader9});"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ConnectionsForm.Designer.cs,78,12,T:System.Windows.Forms.ColumnHeader,,,,,"this.list.Columns.AddRange(new System.Windows.Forms.ColumnHeader[] {              this.columnHeader1,              this.columnHeader10,              this.columnHeader2,              this.columnHeader3,              this.columnHeader4,              this.columnHeader5,              this.columnHeader6,              this.columnHeader7,              this.columnHeader8,              this.columnHeader9});"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ConnectionsForm.Designer.cs,78,12,T:System.Windows.Forms.ColumnHeader,,,,,"this.list.Columns.AddRange(new System.Windows.Forms.ColumnHeader[] {              this.columnHeader1,              this.columnHeader10,              this.columnHeader2,              this.columnHeader3,              this.columnHeader4,              this.columnHeader5,              this.columnHeader6,              this.columnHeader7,              this.columnHeader8,              this.columnHeader9});"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ConnectionsForm.Designer.cs,78,12,T:System.Windows.Forms.ColumnHeader,,,,,"this.list.Columns.AddRange(new System.Windows.Forms.ColumnHeader[] {              this.columnHeader1,              this.columnHeader10,              this.columnHeader2,              this.columnHeader3,              this.columnHeader4,              this.columnHeader5,              this.columnHeader6,              this.columnHeader7,              this.columnHeader8,              this.columnHeader9});"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ConnectionsForm.Designer.cs,78,12,T:System.Windows.Forms.ListView,,,,,"this.list.Columns.AddRange(new System.Windows.Forms.ColumnHeader[] {              this.columnHeader1,              this.columnHeader10,              this.columnHeader2,              this.columnHeader3,              this.columnHeader4,              this.columnHeader5,              this.columnHeader6,              this.columnHeader7,              this.columnHeader8,              this.columnHeader9});"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ConnectionsForm.Designer.cs,78,12,T:System.Windows.Forms.ListView.ColumnHeaderCollection,,,,,"this.list.Columns.AddRange(new System.Windows.Forms.ColumnHeader[] {              this.columnHeader1,              this.columnHeader10,              this.columnHeader2,              this.columnHeader3,              this.columnHeader4,              this.columnHeader5,              this.columnHeader6,              this.columnHeader7,              this.columnHeader8,              this.columnHeader9});"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ConnectionsForm.Designer.cs,78,12,P:System.Windows.Forms.ListView.Columns,,,,,"this.list.Columns.AddRange(new System.Windows.Forms.ColumnHeader[] {              this.columnHeader1,              this.columnHeader10,              this.columnHeader2,              this.columnHeader3,              this.columnHeader4,              this.columnHeader5,              this.columnHeader6,              this.columnHeader7,              this.columnHeader8,              this.columnHeader9});"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ConnectionsForm.Designer.cs,78,12,M:System.Windows.Forms.ListView.ColumnHeaderCollection.AddRange(System.Windows.Forms.ColumnHeader[]),,,,,"this.list.Columns.AddRange(new System.Windows.Forms.ColumnHeader[] {              this.columnHeader1,              this.columnHeader10,              this.columnHeader2,              this.columnHeader3,              this.columnHeader4,              this.columnHeader5,              this.columnHeader6,              this.columnHeader7,              this.columnHeader8,              this.columnHeader9});"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ConnectionsForm.Designer.cs,77,12,T:System.Windows.Forms.ListView,,,,,"resources.ApplyResources(this.list, ""list"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ConnectionsForm.Designer.cs,73,12,T:System.Windows.Forms.Button,,,,,this.btnClose.Click += new System.EventHandler(this.btnClose_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ConnectionsForm.Designer.cs,73,12,E:System.Windows.Forms.Control.Click,,,,,this.btnClose.Click += new System.EventHandler(this.btnClose_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ConnectionsForm.Designer.cs,72,12,T:System.Windows.Forms.Button,,,,,this.btnClose.UseVisualStyleBackColor = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ConnectionsForm.Designer.cs,72,12,P:System.Windows.Forms.ButtonBase.UseVisualStyleBackColor,,,,,this.btnClose.UseVisualStyleBackColor = true;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ConnectionsForm.Designer.cs,71,12,T:System.Windows.Forms.Button,,,,,"this.btnClose.Name = ""btnClose"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ConnectionsForm.Designer.cs,71,12,P:System.Windows.Forms.Control.Name,,,,,"this.btnClose.Name = ""btnClose"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ConnectionsForm.Designer.cs,70,12,T:System.Windows.Forms.Button,,,,,"resources.ApplyResources(this.btnClose, ""btnClose"");"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ConnectionsForm.Designer.cs,66,12,M:System.Windows.Forms.Control.SuspendLayout,,,,,this.SuspendLayout();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ConnectionsForm.Designer.cs,65,12,T:System.Windows.Forms.TableLayoutPanel,,,,,this.tableLayoutPanel1.SuspendLayout();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ConnectionsForm.Designer.cs,65,12,M:System.Windows.Forms.Control.SuspendLayout,,,,,this.tableLayoutPanel1.SuspendLayout();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ConnectionsForm.Designer.cs,64,12,T:System.Windows.Forms.ContextMenuStrip,,,,,this.contextMenuStrip1.SuspendLayout();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ConnectionsForm.Designer.cs,64,12,M:System.Windows.Forms.Control.SuspendLayout,,,,,this.contextMenuStrip1.SuspendLayout();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ConnectionsForm.Designer.cs,63,12,T:System.Windows.Forms.Label,,,,,this.lblPleaseWait = new System.Windows.Forms.Label();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ConnectionsForm.Designer.cs,63,12,M:System.Windows.Forms.Label.#ctor,,,,,this.lblPleaseWait = new System.Windows.Forms.Label();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ConnectionsForm.Designer.cs,63,12,T:System.Windows.Forms.Label,,,,,this.lblPleaseWait = new System.Windows.Forms.Label();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ConnectionsForm.Designer.cs,62,12,T:System.Windows.Forms.Button,,,,,this.BtnClear = new System.Windows.Forms.Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ConnectionsForm.Designer.cs,62,12,M:System.Windows.Forms.Button.#ctor,,,,,this.BtnClear = new System.Windows.Forms.Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ConnectionsForm.Designer.cs,62,12,T:System.Windows.Forms.Button,,,,,this.BtnClear = new System.Windows.Forms.Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ConnectionsForm.Designer.cs,61,12,T:System.Windows.Forms.Button,,,,,this.btnSearch = new System.Windows.Forms.Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ConnectionsForm.Designer.cs,61,12,M:System.Windows.Forms.Button.#ctor,,,,,this.btnSearch = new System.Windows.Forms.Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ConnectionsForm.Designer.cs,61,12,T:System.Windows.Forms.Button,,,,,this.btnSearch = new System.Windows.Forms.Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ConnectionsForm.Designer.cs,60,12,T:System.Windows.Forms.Label,,,,,this.LblSearch = new System.Windows.Forms.Label();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ConnectionsForm.Designer.cs,60,12,M:System.Windows.Forms.Label.#ctor,,,,,this.LblSearch = new System.Windows.Forms.Label();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ConnectionsForm.Designer.cs,60,12,T:System.Windows.Forms.Label,,,,,this.LblSearch = new System.Windows.Forms.Label();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ConnectionsForm.Designer.cs,59,12,T:System.Windows.Forms.TextBox,,,,,this.txtSearch = new System.Windows.Forms.TextBox();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ConnectionsForm.Designer.cs,59,12,M:System.Windows.Forms.TextBox.#ctor,,,,,this.txtSearch = new System.Windows.Forms.TextBox();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ConnectionsForm.Designer.cs,59,12,T:System.Windows.Forms.TextBox,,,,,this.txtSearch = new System.Windows.Forms.TextBox();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ConnectionsForm.Designer.cs,58,12,T:System.Windows.Forms.TableLayoutPanel,,,,,this.tableLayoutPanel1 = new System.Windows.Forms.TableLayoutPanel();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ConnectionsForm.Designer.cs,58,12,M:System.Windows.Forms.TableLayoutPanel.#ctor,,,,,this.tableLayoutPanel1 = new System.Windows.Forms.TableLayoutPanel();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ConnectionsForm.Designer.cs,58,12,T:System.Windows.Forms.TableLayoutPanel,,,,,this.tableLayoutPanel1 = new System.Windows.Forms.TableLayoutPanel();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ConnectionsForm.Designer.cs,57,12,T:System.Windows.Forms.CheckBox,,,,,this.chkShowBlocked = new System.Windows.Forms.CheckBox();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ConnectionsForm.Designer.cs,57,12,M:System.Windows.Forms.CheckBox.#ctor,,,,,this.chkShowBlocked = new System.Windows.Forms.CheckBox();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ConnectionsForm.Designer.cs,57,12,T:System.Windows.Forms.CheckBox,,,,,this.chkShowBlocked = new System.Windows.Forms.CheckBox();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ConnectionsForm.Designer.cs,56,12,T:System.Windows.Forms.CheckBox,,,,,this.chkShowActive = new System.Windows.Forms.CheckBox();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ConnectionsForm.Designer.cs,56,12,M:System.Windows.Forms.CheckBox.#ctor,,,,,this.chkShowActive = new System.Windows.Forms.CheckBox();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ConnectionsForm.Designer.cs,56,12,T:System.Windows.Forms.CheckBox,,,,,this.chkShowActive = new System.Windows.Forms.CheckBox();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ConnectionsForm.Designer.cs,55,12,T:System.Windows.Forms.CheckBox,,,,,this.chkShowListen = new System.Windows.Forms.CheckBox();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ConnectionsForm.Designer.cs,55,12,M:System.Windows.Forms.CheckBox.#ctor,,,,,this.chkShowListen = new System.Windows.Forms.CheckBox();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ConnectionsForm.Designer.cs,55,12,T:System.Windows.Forms.CheckBox,,,,,this.chkShowListen = new System.Windows.Forms.CheckBox();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ConnectionsForm.Designer.cs,54,12,T:System.Windows.Forms.Button,,,,,this.btnRefresh = new System.Windows.Forms.Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ConnectionsForm.Designer.cs,54,12,M:System.Windows.Forms.Button.#ctor,,,,,this.btnRefresh = new System.Windows.Forms.Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ConnectionsForm.Designer.cs,54,12,T:System.Windows.Forms.Button,,,,,this.btnRefresh = new System.Windows.Forms.Button();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ConnectionsForm.Designer.cs,53,12,T:System.Windows.Forms.ImageList,,,,,this.IconList = new System.Windows.Forms.ImageList(this.components);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ConnectionsForm.Designer.cs,53,12,M:System.Windows.Forms.ImageList.#ctor(System.ComponentModel.IContainer),,,,,this.IconList = new System.Windows.Forms.ImageList(this.components);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ConnectionsForm.Designer.cs,53,12,T:System.Windows.Forms.ImageList,,,,,this.IconList = new System.Windows.Forms.ImageList(this.components);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ConnectionsForm.Designer.cs,52,12,T:System.Windows.Forms.ToolStripMenuItem,,,,,this.mnuCopyRemoteAddress = new System.Windows.Forms.ToolStripMenuItem();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ConnectionsForm.Designer.cs,52,12,M:System.Windows.Forms.ToolStripMenuItem.#ctor,,,,,this.mnuCopyRemoteAddress = new System.Windows.Forms.ToolStripMenuItem();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ConnectionsForm.Designer.cs,52,12,T:System.Windows.Forms.ToolStripMenuItem,,,,,this.mnuCopyRemoteAddress = new System.Windows.Forms.ToolStripMenuItem();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ConnectionsForm.Designer.cs,51,12,T:System.Windows.Forms.ToolStripMenuItem,,,,,this.mnuRemoteAddressOnTheWeb = new System.Windows.Forms.ToolStripMenuItem();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ConnectionsForm.Designer.cs,51,12,M:System.Windows.Forms.ToolStripMenuItem.#ctor,,,,,this.mnuRemoteAddressOnTheWeb = new System.Windows.Forms.ToolStripMenuItem();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ConnectionsForm.Designer.cs,51,12,T:System.Windows.Forms.ToolStripMenuItem,,,,,this.mnuRemoteAddressOnTheWeb = new System.Windows.Forms.ToolStripMenuItem();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ConnectionsForm.Designer.cs,50,12,T:System.Windows.Forms.ToolStripMenuItem,,,,,this.mnuFileNameOnTheWeb = new System.Windows.Forms.ToolStripMenuItem();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ConnectionsForm.Designer.cs,50,12,M:System.Windows.Forms.ToolStripMenuItem.#ctor,,,,,this.mnuFileNameOnTheWeb = new System.Windows.Forms.ToolStripMenuItem();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ConnectionsForm.Designer.cs,50,12,T:System.Windows.Forms.ToolStripMenuItem,,,,,this.mnuFileNameOnTheWeb = new System.Windows.Forms.ToolStripMenuItem();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ConnectionsForm.Designer.cs,49,12,T:System.Windows.Forms.ToolStripMenuItem,,,,,this.mnuProcessLibrary = new System.Windows.Forms.ToolStripMenuItem();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ConnectionsForm.Designer.cs,49,12,M:System.Windows.Forms.ToolStripMenuItem.#ctor,,,,,this.mnuProcessLibrary = new System.Windows.Forms.ToolStripMenuItem();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ConnectionsForm.Designer.cs,49,12,T:System.Windows.Forms.ToolStripMenuItem,,,,,this.mnuProcessLibrary = new System.Windows.Forms.ToolStripMenuItem();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ConnectionsForm.Designer.cs,48,12,T:System.Windows.Forms.ToolStripMenuItem,,,,,this.mnuVirusTotal = new System.Windows.Forms.ToolStripMenuItem();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ConnectionsForm.Designer.cs,48,12,M:System.Windows.Forms.ToolStripMenuItem.#ctor,,,,,this.mnuVirusTotal = new System.Windows.Forms.ToolStripMenuItem();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ConnectionsForm.Designer.cs,48,12,T:System.Windows.Forms.ToolStripMenuItem,,,,,this.mnuVirusTotal = new System.Windows.Forms.ToolStripMenuItem();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ConnectionsForm.Designer.cs,47,12,T:System.Windows.Forms.ToolStripMenuItem,,,,,this.mnuSearch = new System.Windows.Forms.ToolStripMenuItem();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ConnectionsForm.Designer.cs,47,12,M:System.Windows.Forms.ToolStripMenuItem.#ctor,,,,,this.mnuSearch = new System.Windows.Forms.ToolStripMenuItem();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ConnectionsForm.Designer.cs,47,12,T:System.Windows.Forms.ToolStripMenuItem,,,,,this.mnuSearch = new System.Windows.Forms.ToolStripMenuItem();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ConnectionsForm.Designer.cs,46,12,T:System.Windows.Forms.ToolStripMenuItem,,,,,this.mnuCloseProcess = new System.Windows.Forms.ToolStripMenuItem();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ConnectionsForm.Designer.cs,46,12,M:System.Windows.Forms.ToolStripMenuItem.#ctor,,,,,this.mnuCloseProcess = new System.Windows.Forms.ToolStripMenuItem();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ConnectionsForm.Designer.cs,46,12,T:System.Windows.Forms.ToolStripMenuItem,,,,,this.mnuCloseProcess = new System.Windows.Forms.ToolStripMenuItem();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ConnectionsForm.Designer.cs,45,12,T:System.Windows.Forms.ToolStripMenuItem,,,,,this.mnuUnblock = new System.Windows.Forms.ToolStripMenuItem();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ConnectionsForm.Designer.cs,45,12,M:System.Windows.Forms.ToolStripMenuItem.#ctor,,,,,this.mnuUnblock = new System.Windows.Forms.ToolStripMenuItem();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ConnectionsForm.Designer.cs,45,12,T:System.Windows.Forms.ToolStripMenuItem,,,,,this.mnuUnblock = new System.Windows.Forms.ToolStripMenuItem();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ConnectionsForm.Designer.cs,44,12,T:System.Windows.Forms.ContextMenuStrip,,,,,this.contextMenuStrip1 = new System.Windows.Forms.ContextMenuStrip(this.components);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ConnectionsForm.Designer.cs,44,12,M:System.Windows.Forms.ContextMenuStrip.#ctor(System.ComponentModel.IContainer),,,,,this.contextMenuStrip1 = new System.Windows.Forms.ContextMenuStrip(this.components);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ConnectionsForm.Designer.cs,44,12,T:System.Windows.Forms.ContextMenuStrip,,,,,this.contextMenuStrip1 = new System.Windows.Forms.ContextMenuStrip(this.components);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ConnectionsForm.Designer.cs,43,12,T:System.Windows.Forms.ColumnHeader,,,,,this.columnHeader9 = ((System.Windows.Forms.ColumnHeader)(new System.Windows.Forms.ColumnHeader()));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,TinyWall\TinyWall.csproj,File,TinyWall\ConnectionsForm.Designer.cs,43,12,M:System.Windows.Forms.ColumnHeader.#ctor,,,,,this.columnHeader9 = ((System.Windows.Forms.ColumnHeader)(new System.Windows.Forms.ColumnHeader()));
